Id,SalePrice
2841,204105.83333333334
2842,220572.22666666665
2843,146063.81
2844,154343.44333333333
2845,126666.83333333333
2846,212399.66
2847,195984.46666666667
2848,201665.35333333333
2849,210162.88
2850,260901.77333333335
2851,237318.28
2852,226456.57
2853,225405.06666666668
2854,138859.05555555553
2855,188598.9475
2856,212498.60333333333
2857,188296.30634920634
2858,192450.61833333335
2859,133913.06
2860,119478.33333333333
2861,143676.1
2862,199662.37777777776
2863,118898.27777777777
2864,273537.10333333333
2865,143791.0
2866,136781.87619047618
2867,80009.21333333333
2868,120069.09666666666
2869,117431.91333333333
2870,153182.81
2871,121301.33333333333
2872,58751.46111111111
2873,111977.60333333333
2874,124166.84333333334
2875,124304.5
2876,150921.86666666667
2877,132871.59666666668
2878,156498.66666666666
2879,128071.06
2880,114151.49
2881,140913.34666666668
2882,152093.97666666665
2883,161007.4
2884,170615.09666666668
2885,167302.3
2886,173669.63666666666
2887,111179.65
2888,121809.15666666666
2889,71386.20333333334
2890,72458.89666666667
2891,142401.56666666668
2892,66660.48
2893,114567.86666666667
2894,54932.81333333333
2895,287457.13
2896,275155.07
2897,188487.0
2898,160508.80333333334
2899,246419.40666666668
2900,158041.15333333332
2901,173578.0
2902,175465.695
2903,332679.92333333334
2904,325584.9666666667
2905,108518.95
2906,196542.22666666665
2907,120977.83333333333
2908,129297.94333333333
2909,138610.88333333333
2910,82881.45333333332
2911,79910.50888888889
2912,156735.08333333334
2913,80928.53666666667
2914,80017.92555555554
2915,80017.92555555554
2916,80047.87
2917,151688.57
2918,106103.66666666667
2919,224365.81666666668
